precision,recall,threshold
0.04060549537269532,0.9947275922671354,0.001563696014292634
0.04060840866695365,0.9947275922671354,0.0015640880129079021
0.040611322379278184,0.9947275922671354,0.0015645076552975885
0.0406142365097589,0.9947275922671354,0.0015647464072231715
0.040617151058485824,0.9947275922671354,0.0015647502566579713
0.04062006602554902,0.9947275922671354,0.0015649080970391884
0.04062298141103854,0.9947275922671354,0.001565242822252443
0.040625897215044504,0.9947275922671354,0.0015653048084418569
0.04062881343765702,0.9947275922671354,0.001570415488057549
0.04063173007896626,0.9947275922671354,0.001571261365043934
0.04063464713906239,0.9947275922671354,0.0015713025499486518
0.04063756461803561,0.9947275922671354,0.0015726626453823347
0.04064048251597616,0.9947275922671354,0.0015729706482222037
0.04064340083297429,0.9947275922671354,0.0015743334437178296
0.040646319569120286,0.9947275922671354,0.0015745712085235544
0.040649238724504454,0.9947275922671354,0.0015764254740145238
0.040652158299217124,0.9947275922671354,0.0015768177462760758
0.040655078293348655,0.9947275922671354,0.0015771594092199484
0.04065799870698944,0.9947275922671354,0.0015777468585201756
0.040660919540229885,0.9947275922671354,0.0015781394423547328
0.040663840793160426,0.9947275922671354,0.0015797251755833082
0.04066676246587153,0.9947275922671354,0.0015811850051327193
0.04066968455845369,0.9947275922671354,0.001581419550672542
0.040672607070997416,0.9947275922671354,0.0015815749269954863
0.040675530003593245,0.9947275922671354,0.0015834823042041115
0.04067845335633175,0.9947275922671354,0.0015844691831919061
0.04068137712930353,0.9947275922671354,0.0015855894491193477
0.040684301322599196,0.9947275922671354,0.0015861614813482874
0.0406872259363094,0.9947275922671354,0.0015865977623224412
0.0406901509705248,0.9947275922671354,0.001586638390279362
0.040693076425336115,0.9947275922671354,0.0015866746186086816
0.040696002300834054,0.9947275922671354,0.0015869731035814162
0.04069892859710937,0.9947275922671354,0.0015873177584923618
0.04070185531425284,0.9947275922671354,0.0015873759607691123
0.040704782452355266,0.9947275922671354,0.001587582514631195
0.04070771001150748,0.9947275922671354,0.001588726419429801
0.04071063799180033,0.9947275922671354,0.0015887936831548216
0.0407135663933247,0.9947275922671354,0.0015905857821847367
0.040716495216171496,0.9947275922671354,0.0015906635435487151
0.040719424460431655,0.9947275922671354,0.0015910035034978544
0.04072235412619613,0.9947275922671354,0.0015910967550490515
0.04072528421355591,0.9947275922671354,0.0015912549936665577
0.040728214722602,0.9947275922671354,0.001591292624496846
0.04073114565342545,0.9947275922671354,0.001594829169003914
0.04073407700611731,0.9947275922671354,0.001595029473480469
0.04073700878076868,0.9947275922671354,0.0015952460906494459
0.04073994097747067,0.9947275922671354,0.0015955380201069349
0.04074287359631443,0.9947275922671354,0.0015956817229160368
0.040745806637391115,0.9947275922671354,0.0015969426298790515
0.040748740100791936,0.9947275922671354,0.0015971851055383152
0.04075167398660811,0.9947275922671354,0.0015975682833336722
0.040754608294930876,0.9947275922671354,0.0015994580433083172
0.040757543025851516,0.9947275922671354,0.0016000929781300615
0.04076047817946133,0.9947275922671354,0.0016001691534162318
0.04076341375585164,0.9947275922671354,0.0016002625483306
0.0407663497551138,0.9947275922671354,0.0016003768657090259
0.040769286177339194,0.9947275922671354,0.0016006059257482053
0.04077222302261922,0.9947275922671354,0.0016007673148598764
0.04077516029104531,0.9947275922671354,0.0016016705619388545
0.040778097982708934,0.9947275922671354,0.001601911696622713
0.04078103609770156,0.9947275922671354,0.0016027529695839494
0.04078397463611472,0.9947275922671354,0.0016029399063106416
0.040786913598039924,0.9947275922671354,0.0016032735829372006
0.04078985298356875,0.9947275922671354,0.0016044141286690656
0.04079279279279279,0.9947275922671354,0.001604487907660146
0.04079573302580366,0.9947275922671354,0.0016048782373632746
0.040798673682693,0.9947275922671354,0.0016060078325517307
0.04080161476355248,0.9947275922671354,0.0016062660794895721
0.0408045562684738,0.9947275922671354,0.0016063882360482032
0.04080749819754867,0.9947275922671354,0.001606817939623023
0.04081044055086885,0.9947275922671354,0.0016072870424896832
0.040813383328526104,0.9947275922671354,0.0016081266644886248
0.04081632653061224,0.9947275922671354,0.0016095844715520945
0.0408192701572191,0.9947275922671354,0.0016099472317129184
0.04075009015506671,0.9929701230228472,0.0016103710544731168
0.04075302942873629,0.9929701230228472,0.0016118589816045514
0.040755969126451706,0.9929701230228472,0.0016119875970588805
0.04075890924830472,0.9929701230228472,0.0016120657385010051
0.04076184979438713,0.9929701230228472,0.0016123171305078643
0.04076479076479077,0.9929701230228472,0.0016139890302323298
0.040767732159607474,0.9929701230228472,0.0016141940158303993
0.04077067397892914,0.9929701230228472,0.0016142543075005128
0.040773616222847656,0.9929701230228472,0.001614477621868651
0.04077655889145496,0.9929701230228472,0.0016145909459497603
0.040779501984843015,0.9929701230228472,0.0016150434624736195
0.040782445503103795,0.9929701230228472,0.001615575384513846
0.04078538944632931,0.9929701230228472,0.0016161524189728773
0.04078833381461161,0.9929701230228472,0.001616659916883311
0.04079127860804274,0.9929701230228472,0.0016172967460358046
0.0407942238267148,0.9929701230228472,0.0016173903345467503
0.04079716947071991,0.9929701230228472,0.001618952501632128
0.0408001155401502,0.9929701230228472,0.0016189562671584975
0.040803062035097856,0.9929701230228472,0.0016195731470241641
0.04080600895565506,0.9929701230228472,0.0016196610903826683
0.04080895630191405,0.9929701230228472,0.0016198660018987702
0.040811904073967065,0.9929701230228472,0.0016209249616499907
0.04081485227190638,0.9929701230228472,0.001622040162843898
0.040817800895824305,0.9929701230228472,0.0016225253017332502
0.04082074994581316,0.9929701230228472,0.0016225761441901279
0.040823699421965315,0.9929701230228472,0.0016226909219208907
0.040826649324373146,0.9929701230228472,0.0016248177902350688
0.040829599653129066,0.9929701230228472,0.001625129819072902
0.04083255040832551,0.9929701230228472,0.0016253764587288713
0.04083550159005493,0.9929701230228472,0.0016253779951271644
0.04083845319840983,0.9929701230228472,0.0016257243103352992
0.040841405233482724,0.9929701230228472,0.0016262587231950243
0.04084435769536615,0.9929701230228472,0.001627515388745025
0.04084731058415269,0.9929701230228472,0.0016276835358914657
0.04085026389993493,0.9929701230228472,0.0016297512229237715
0.040853217642805494,0.9929701230228472,0.0016299934276105264
0.04085617181285704,0.9929701230228472,0.0016303679360291914
0.04085912641018224,0.9929701230228472,0.0016318410299903318
0.0408620814348738,0.9929701230228472,0.0016319144428456835
0.04086503688702445,0.9929701230228472,0.0016321064631025807
0.040867992766726945,0.9929701230228472,0.0016321939690950955
0.04087094907407408,0.9929701230228472,0.0016335885062420512
0.04087390580915865,0.9929701230228472,0.0016336015323921245
0.040876862972073505,0.9929701230228472,0.0016339221456420454
0.04087982056291151,0.9929701230228472,0.0016343863974802772
0.040882778581765554,0.9929701230228472,0.001635256532362278
0.04088573702872856,0.9929701230228472,0.0016360630408878412
0.04088869590389347,0.9929701230228472,0.0016363220953054642
0.04089165520735326,0.9929701230228472,0.0016372503667031598
0.04089461493920093,0.9929701230228472,0.0016375342321441977
0.040897575099529494,0.9929701230228472,0.0016383487011376416
0.04090053568843203,0.9929701230228472,0.0016385756843016331
0.040903496706001595,0.9929701230228472,0.001639273998000273
0.04090645815233131,0.9929701230228472,0.0016393758625091192
0.0409094200275143,0.9929701230228472,0.0016395437853922031
0.04091238233164374,0.9929701230228472,0.0016398907910217576
0.04091534506481281,0.9929701230228472,0.0016411323307635455
0.040918308227114716,0.9929701230228472,0.0016416771728079984
0.04092127181864272,0.9929701230228472,0.0016422461612185886
0.04092423583949008,0.9929701230228472,0.0016428393639445226
0.04092720028975009,0.9929701230228472,0.0016436582656668996
0.04093016516951608,0.9929701230228472,0.0016437130491571295
0.040933130478881405,0.9929701230228472,0.0016447631368787402
0.04093609621793943,0.9929701230228472,0.0016449339389353953
0.04093906238678357,0.9929701230228472,0.001645349835425723
0.040942028985507244,0.9929701230228472,0.0016453669400773123
0.04094499601420393,0.9929701230228472,0.0016476262697092466
0.0409479634729671,0.9929701230228472,0.0016481030945396052
0.040950931361890264,0.9929701230228472,0.001649289840394247
0.040953899681066976,0.9929701230228472,0.0016493007439018798
0.04095686843059079,0.9929701230228472,0.0016498998082960855
0.040959837610555314,0.9929701230228472,0.0016499070402907266
0.04096280722105416,0.9929701230228472,0.0016504947971049241
0.04096577726218097,0.9929701230228472,0.0016523516003151865
0.04096874773402944,0.9929701230228472,0.0016525494601914484
0.04097171863669326,0.9929701230228472,0.0016526087765852207
0.040974689970266154,0.9929701230228472,0.0016528862329748422
0.040977661734841894,0.9929701230228472,0.0016529223779232181
0.04098063393051425,0.9929701230228472,0.0016531392200865849
0.040983606557377046,0.9929701230228472,0.0016541582831641017
0.04098657961552412,0.9929701230228472,0.0016542306299925547
0.040989553105049335,0.9929701230228472,0.0016546128063032286
0.04099252702604658,0.9929701230228472,0.0016555005958624946
0.04099550137860978,0.9929701230228472,0.001655905146202616
0.040998476162832885,0.9929701230228472,0.0016560843061636003
0.04100145137880987,0.9929701230228472,0.0016572821507994488
0.04100442702663473,0.9929701230228472,0.0016577310436344244
0.04100740310640151,0.9929701230228472,0.001657777147714552
0.04101037961820425,0.9929701230228472,0.0016588518699457353
0.04101335656213705,0.9929701230228472,0.0016588721489018809
0.041016333938294014,0.9929701230228472,0.0016591051779825724
0.041019311746769274,0.9929701230228472,0.0016591909335392963
0.04102228998765701,0.9929701230228472,0.001659715978854792
0.04102526866105141,0.9929701230228472,0.0016599198492742643
0.041028247767046694,0.9929701230228472,0.0016600060866065359
0.04103122730573711,0.9929701230228472,0.0016608865138683644
0.04103420727721694,0.9929701230228472,0.0016611659785472307
0.041037187681580475,0.9929701230228472,0.0016613294949515192
0.04104016851892206,0.9929701230228472,0.001661994819016158
0.04104314978933604,0.9929701230228472,0.0016621535739296406
0.04104613149291682,0.9929701230228472,0.0016625974242786162
0.04104911362975879,0.9929701230228472,0.0016637507105890256
0.0410520961999564,0.9929701230228472,0.0016656496673030706
0.04105507920360413,0.9929701230228472,0.001667320053813752
0.04105806264079646,0.9929701230228472,0.0016685542861937265
0.041061046511627904,0.9929701230228472,0.0016686500834204882
0.04106403081619304,0.9929701230228472,0.001668936232216451
0.041067015554586424,0.9929701230228472,0.0016690152596993055
0.041070000726902665,0.9929701230228472,0.0016697447670180566
0.0410729863332364,0.9929701230228472,0.0016722316081766325
0.041075972373682296,0.9929701230228472,0.0016725879004139282
0.04107895884833503,0.9929701230228472,0.0016728471142090434
0.041081945757289316,0.9929701230228472,0.0016736059201935484
0.04108493310063991,0.9929701230228472,0.001674491216270427
0.041087920878481565,0.9929701230228472,0.0016751943050812923
0.04109090909090909,0.9929701230228472,0.0016752071535697565
0.04109389773801731,0.9929701230228472,0.0016763860329733575
0.04109688681990108,0.9929701230228472,0.0016764447593927293
0.041099876336655274,0.9929701230228472,0.0016766914539504696
0.0411028662883748,0.9929701230228472,0.0016771477630768816
0.0411058566751546,0.9929701230228472,0.0016775490479625994
0.04110884749708964,0.9929701230228472,0.0016792372862445512
0.041111838754274904,0.9929701230228472,0.0016799613958031765
0.04111483044680542,0.9929701230228472,0.0016801189520456257
0.04111782257477622,0.9929701230228472,0.0016811841258259454
0.04112081513828239,0.9929701230228472,0.0016812377408358433
0.041123808137419025,0.9929701230228472,0.0016814951006950834
0.04112680157228126,0.9929701230228472,0.0016825366751034268
0.04112979544296426,0.9929701230228472,0.001682938433651558
0.04113278974956319,0.9929701230228472,0.0016832553557465286
0.04113578449217328,0.9929701230228472,0.0016835430288458216
0.04113877967088976,0.9929701230228472,0.0016844505326899218
0.04114177528580791,0.9929701230228472,0.001684911795707574
0.04114477133702301,0.9929701230228472,0.001685827278866866
0.0411477678246304,0.9929701230228472,0.0016859363284783275
0.04115076474872542,0.9929701230228472,0.0016859748944682584
0.041153762109403455,0.9929701230228472,0.0016863076289688474
0.041156759906759904,0.9929701230228472,0.0016864634056308432
0.041159758140890214,0.9929701230228472,0.0016871921171774822
0.04116275681188984,0.9929701230228472,0.0016873177436271987
0.04116575591985428,0.9929701230228472,0.001688134410708927
0.041168755464879046,0.9929701230228472,0.0016888949087310015
0.04117175544705968,0.9929701230228472,0.001688948452590218
0.04117475586649177,0.9929701230228472,0.0016892565832955845
0.0411777567232709,0.9929701230228472,0.0016900436887942968
0.041180758017492713,0.9929701230228472,0.0016907438291878052
0.04118375974925286,0.9929701230228472,0.0016911320194184674
0.041186761918647036,0.9929701230228472,0.0016916588696912129
0.041189764525770944,0.9929701230228472,0.0016917179991177876
0.04119276757072032,0.9929701230228472,0.0016921505506479304
0.041122858184469556,0.9912126537785588,0.0016924190547762889
0.0411258567886831,0.9912126537785588,0.0016928793678742838
0.04112885583023408,0.9912126537785588,0.0016943346618508216
0.0411318553092182,0.9912126537785588,0.0016944696201945087
0.04113485522573117,0.9912126537785588,0.0016954555069306867
0.04113785557986871,0.9912126537785588,0.001695996710972586
0.041140856371726604,0.9912126537785588,0.0016963069544802252
0.041143857601400644,0.9912126537785588,0.001696659116932266
0.041073903844750854,0.9894551845342706,0.001698654615675616
0.04107690062746242,0.9894551845342706,0.001698987509645363
0.041079897847500914,0.9894551845342706,0.0017008363146491007
0.04108289550496205,0.9894551845342706,0.001701883145539824
0.041085893599941616,0.9894551845342706,0.0017020605368510187
0.041088892132535394,0.9894551845342706,0.0017021835005571518
0.04109189110283921,0.9894551845342706,0.0017037432666475046
0.0410948905109489,0.9894551845342706,0.0017042653188700978
0.04109789035696036,0.9894551845342706,0.0017045860450908355
0.04110089064096949,0.9894551845342706,0.001705981490473572
0.04110389136307221,0.9894551845342706,0.0017086094716501454
0.04110689252336448,0.9894551845342706,0.001708838055895224
0.04110989412194231,0.9894551845342706,0.001709176809734593
0.04111289615890171,0.9894551845342706,0.0017094317211742251
0.04111589863433871,0.9894551845342706,0.001710560983818079
0.0411189015483494,0.9894551845342706,0.0017112419532126027
0.041121904901029877,0.9894551845342706,0.0017120758486490206
0.04112490869247626,0.9894551845342706,0.0017121446516963007
0.04112791292278472,0.9894551845342706,0.001714522057994463
0.04113091759205143,0.9894551845342706,0.0017148668967981073
0.04113392270037262,0.9894551845342706,0.0017149202511954208
0.04113692824784451,0.9894551845342706,0.0017149929286132076
0.04113993423456339,0.9894551845342706,0.0017155000669224413
0.04114294066062555,0.9894551845342706,0.0017163811546894948
0.04114594752612731,0.9894551845342706,0.0017168865160786181
0.041148954831165034,0.9894551845342706,0.0017170103144758364
0.0411519625758351,0.9894551845342706,0.0017179692713827244
0.04115497076023392,0.9894551845342706,0.001719759014706735
0.04115797938445793,0.9894551845342706,0.0017204627002560997
0.041160988448603594,0.9894551845342706,0.0017207212562473297
0.04116399795276742,0.9894551845342706,0.0017211900786515133
0.04116700789704592,0.9894551845342706,0.001721231370382005
0.04117001828153565,0.9894551845342706,0.0017212485219772426
0.041173029106333185,0.9894551845342706,0.001722340318635618
0.04117604037153514,0.9894551845342706,0.0017228632684091363
0.041179052077238154,0.9894551845342706,0.0017230897802004235
0.04118206422353888,0.9894551845342706,0.001723105777619557
0.041185076810534016,0.9894551845342706,0.001723268841608849
0.041188089838320285,0.9894551845342706,0.001724526059590862
0.04119110330699444,0.9894551845342706,0.0017248047259658147
0.04119411721665325,0.9894551845342706,0.001725066988058014
0.04119713156739353,0.9894551845342706,0.001727969505184777
0.04120014635931211,0.9894551845342706,0.001732409874603327
0.04120316159250585,0.9894551845342706,0.0017329497568843923
0.04120617726707165,0.9894551845342706,0.001733307712957531
0.04120919338310643,0.9894551845342706,0.0017338776642360084
0.04121220994070712,0.9894551845342706,0.0017352047208498164
0.04121522693997072,0.9894551845342706,0.0017357807397286671
0.041218244380994216,0.9894551845342706,0.001737041276687696
0.04122126226387465,0.9894551845342706,0.0017374249167305296
0.041224280588709084,0.9894551845342706,0.0017383177068494421
0.04122729935559461,0.9894551845342706,0.0017385115267834043
0.04123031856462834,0.9894551845342706,0.001739418097404439
0.041233338215907425,0.9894551845342706,0.0017395326615184763
0.04123635830952904,0.9894551845342706,0.0017396021915234818
0.04123937884559039,0.9894551845342706,0.001740633600838639
0.0412423998241887,0.9894551845342706,0.0017417523997164844
0.04124542124542124,0.9894551845342706,0.0017421120586454588
0.0412484431093853,0.9894551845342706,0.0017424165864679732
0.0412514654161782,0.9894551845342706,0.0017432067129553265
0.04125448816589727,0.9894551845342706,0.0017433215530574787
0.04125751135863989,0.9894551845342706,0.0017442485493602087
0.04126053499450348,0.9894551845342706,0.0017443522660087643
0.041263559073585455,0.9894551845342706,0.0017446300292836424
0.041266583595983286,0.9894551845342706,0.0017447318091453135
0.04126960856179446,0.9894551845342706,0.0017448991374009832
0.04127263397111649,0.9894551845342706,0.0017473722773918472
0.04127565982404692,0.9894551845342706,0.0017474679550133114
0.04127868612068333,0.9894551845342706,0.0017480517840944537
0.04128171286112333,0.9894551845342706,0.001748256372675177
0.04128474004546454,0.9894551845342706,0.0017488047510460787
0.04128776767380463,0.9894551845342706,0.0017494824065938355
0.04129079574624129,0.9894551845342706,0.0017500046225364574
0.04129382426287223,0.9894551845342706,0.0017500270242082384
0.041296853223795206,0.9894551845342706,0.0017508523520786236
0.041299882629107984,0.9894551845342706,0.0017509945322792728
0.04130291247890837,0.9894551845342706,0.0017514473214260812
0.041305942773294205,0.9894551845342706,0.0017516716372074522
0.041308973512363345,0.9894551845342706,0.0017526276476791751
0.041312004696213676,0.9894551845342706,0.001753763230852815
0.04131503632494313,0.9894551845342706,0.0017539001350165627
0.04131806839864964,0.9894551845342706,0.00175399919668243
0.04132110091743119,0.9894551845342706,0.0017541893390910146
0.04132413388138579,0.9894551845342706,0.0017542215373700701
0.04132716729061146,0.9894551845342706,0.001754626719407387
0.04133020114520628,0.9894551845342706,0.0017566605702802804
0.04133323544526834,0.9894551845342706,0.0017583596578062354
0.041336270190895745,0.9894551845342706,0.0017584786286766714
0.04133930538218665,0.9894551845342706,0.0017586159774986283
0.04134234101923924,0.9894551845342706,0.0017588391429813517
0.04134537710215172,0.9894551845342706,0.0017592258522307657
0.041348413631022325,0.9894551845342706,0.0017597212961775466
0.04135145060594932,0.9894551845342706,0.0017598505647559582
0.041354488027031,0.9894551845342706,0.0017601048525976019
0.04135752589436568,0.9894551845342706,0.0017604525559819404
0.04136056420805172,0.9894551845342706,0.0017604763019728206
0.041363602968187495,0.9894551845342706,0.0017606198937326835
0.04136664217487142,0.9894551845342706,0.0017613782819370627
0.04136968182820192,0.9894551845342706,0.001761382021411043
0.041372721928277484,0.9894551845342706,0.0017623167429124062
0.04137576247519659,0.9894551845342706,0.0017646039254506799
0.04137880346905777,0.9894551845342706,0.001764964144970866
0.041381844909959574,0.9894551845342706,0.0017654757781248866
0.041384886798000585,0.9894551845342706,0.001766818337388496
0.041387929133279426,0.9894551845342706,0.0017668755846867623
0.04139097191589472,0.9894551845342706,0.0017674356850242185
0.04139401514594515,0.9894551845342706,0.0017691402798773535
0.04139705882352941,0.9894551845342706,0.0017692915858293667
0.04140010294874623,0.9894551845342706,0.001769450190336887
0.04140314752169437,0.9894551845342706,0.001769726865269758
0.0414061925424726,0.9894551845342706,0.0017699244373313417
0.04140923801117976,0.9894551845342706,0.0017702684110964637
0.04141228392791468,0.9894551845342706,0.0017703548059267943
0.04141533029277623,0.9894551845342706,0.001770767679452756
0.04141837710586331,0.9894551845342706,0.0017709449815245728
0.04142142436727487,0.9894551845342706,0.0017710598153805658
0.04142447207710985,0.9894551845342706,0.0017719436315728947
0.04142752023546725,0.9894551845342706,0.0017726820264719928
0.04143056884244609,0.9894551845342706,0.0017731902581892768
0.041433617898145425,0.9894551845342706,0.0017734273806771941
0.04143666740266431,0.9894551845342706,0.0017754082597977424
0.04143971735610187,0.9894551845342706,0.0017757371306716314
0.04144276775855723,0.9894551845342706,0.0017773925942097281
0.04144581861012957,0.9894551845342706,0.001777431202413183
0.04144886991091806,0.9894551845342706,0.0017775053731136263
0.04145192166102194,0.9894551845342706,0.001778442248139133
0.041454973860540464,0.9894551845342706,0.0017787074787365984
0.0414580265095729,0.9894551845342706,0.001779664078243812
0.04138743648280433,0.9876977152899824,0.0017811137028225649
0.04139048460745323,0.9876977152899824,0.0017819517792130345
0.04139353318111512,0.9876977152899824,0.0017822914379304047
0.04139658220388922,0.9876977152899824,0.0017832635816933985
0.04139963167587477,0.9876977152899824,0.0017837814984065547
0.04140268159717106,0.9876977152899824,0.0017840290823215909
0.041405731967877404,0.9876977152899824,0.001784273082439581
0.04140878278809313,0.9876977152899824,0.0017847323579639465
0.04141183405791762,0.9876977152899824,0.001784779072511863
0.041414885777450255,0.9876977152899824,0.0017850944550901993
0.04141793794679048,0.9876977152899824,0.0017881820017065602
0.041420990566037735,0.9876977152899824,0.0017882814451374248
0.041424043635291515,0.9876977152899824,0.0017901425770001972
0.041427097154651336,0.9876977152899824,0.0017907833967273613
0.04143015112421673,0.9876977152899824,0.001791646078931723
0.04143320554408729,0.9876977152899824,0.0017917502209784872
0.0414362604143626,0.9876977152899824,0.0017923978542429481
0.04143931573514231,0.9876977152899824,0.0017929240548383756
0.04144237150652607,0.9876977152899824,0.0017943090056277123
0.04144542772861357,0.9876977152899824,0.0017955450533660216
0.04144848440150454,0.9876977152899824,0.001795653428528483
0.041451541525298716,0.9876977152899824,0.001795946503034563
0.04145459910009589,0.9876977152899824,0.0017970981209945388
0.04145765712599587,0.9876977152899824,0.001798009667080037
0.04146071560309849,0.9876977152899824,0.0017992253113319802
0.041463774531503614,0.9876977152899824,0.0018005754886521003
0.041466833911311146,0.9876977152899824,0.0018007933415845761
0.041469893742621014,0.9876977152899824,0.0018009784657563935
0.04147295402553317,0.9876977152899824,0.0018012471791641665
0.0414760147601476,0.9876977152899824,0.0018016438710099084
0.041479075946564324,0.9876977152899824,0.00180189451382278
0.04148213758488338,0.9876977152899824,0.0018035527675144827
0.041485199675204844,0.9876977152899824,0.0018039651690044992
0.04148826221762882,0.9876977152899824,0.00180405295864404
0.041491325212255445,0.9876977152899824,0.0018050434802537897
0.04149438865918488,0.9876977152899824,0.001805718134000683
0.04149745255851731,0.9876977152899824,0.0018057559451246658
0.041500516910352975,0.9876977152899824,0.0018060570819854653
0.04150358171479211,0.9876977152899824,0.0018063437253239248
0.041506646971935006,0.9876977152899824,0.0018069354817906655
0.04150971268188197,0.9876977152899824,0.0018074146999663742
0.041512778844733346,0.9876977152899824,0.001807550970299738
0.04151584546058949,0.9876977152899824,0.0018089702147129235
0.041518912529550825,0.9876977152899824,0.001811306424245229
0.04152198005171777,0.9876977152899824,0.0018119242296214422
0.04152504802719078,0.9876977152899824,0.0018128542336495438
0.041528116456070345,0.9876977152899824,0.0018138710196033267
0.04153118533845699,0.9876977152899824,0.0018148677466144204
0.04153425467445126,0.9876977152899824,0.0018148846998134588
0.04153732446415373,0.9876977152899824,0.0018149895228551235
0.04154039470766502,0.9876977152899824,0.0018151819378822394
0.04154346540508575,0.9876977152899824,0.001815545657413483
0.0415465365565166,0.9876977152899824,0.0018155875395627602
0.04154960816205826,0.9876977152899824,0.0018161384762202426
0.04155268022181146,0.9876977152899824,0.0018168383243772407
0.04155575273587696,0.9876977152899824,0.0018178619455870822
0.04155882570435554,0.9876977152899824,0.0018179920495929507
0.04156189912734803,0.9876977152899824,0.0018183342001032432
0.04156497300495526,0.9876977152899824,0.0018188145415552657
0.041568047337278105,0.9876977152899824,0.0018209161888713987
0.041571122124417485,0.9876977152899824,0.0018221004696145015
0.04157419736647433,0.9876977152899824,0.0018235415280571327
0.0415772730635496,0.9876977152899824,0.0018235759144905504
0.0415803492157443,0.9876977152899824,0.00182361413015703
0.04158342582315945,0.9876977152899824,0.001824361701606093
0.04158650288589611,0.9876977152899824,0.001824477809394865
0.04158958040405535,0.9876977152899824,0.0018253043440344112
0.041592658377738304,0.9876977152899824,0.0018265921307946268
0.04159573680704611,0.9876977152899824,0.001827923967814348
0.04159881569207994,0.9876977152899824,0.001830210893343838
0.041601895032941004,0.9876977152899824,0.0018302669831524614
0.04160497482973053,0.9876977152899824,0.001830942103123584
0.04160805508254979,0.9876977152899824,0.001831250119961795
0.041611135791500074,0.9876977152899824,0.0018313723237464894
0.04161421695668271,0.9876977152899824,0.0018320670718733202
0.041617298578199055,0.9876977152899824,0.0018326346801691871
0.04162038065615049,0.9876977152899824,0.001833241038424293
0.04162346319063842,0.9876977152899824,0.0018342298614843864
0.04162654618176431,0.9876977152899824,0.0018348976434989772
0.04162962962962963,0.9876977152899824,0.00183628977688983
0.041632713534335876,0.9876977152899824,0.001836784039376973
0.04163579789598459,0.9876977152899824,0.0018387346203614513
0.04163888271467733,0.9876977152899824,0.0018388650960109543
0.041641967990515706,0.9876977152899824,0.001838982077631537
0.04164505372360133,0.9876977152899824,0.0018390790089003362
0.04164813991403587,0.9876977152899824,0.0018393912761571617
0.041651226561920995,0.9876977152899824,0.001840827764781645
0.04165431366735844,0.9876977152899824,0.00184205273117179
0.04165740123044993,0.9876977152899824,0.0018422283174313113
0.041660489251297256,0.9876977152899824,0.0018425458386521385
0.041663577730002226,0.9876977152899824,0.001842561233703942
0.041666666666666664,0.9876977152899824,0.0018425704008261199
0.04166975606139245,0.9876977152899824,0.0018430323136927568
0.04167284591428148,0.9876977152899824,0.0018437400533593263
0.04167593622543567,0.9876977152899824,0.0018451032918057751
0.041679026994956986,0.9876977152899824,0.0018451308281675937
0.041682118222947415,0.9876977152899824,0.0018456357583818965
0.041685209909508976,0.9876977152899824,0.0018456963849967183
0.04168830205474371,0.9876977152899824,0.0018458275792665227
0.04169139465875371,0.9876977152899824,0.0018467963202311595
0.04169448772164107,0.9876977152899824,0.0018474641822291788
0.04169758124350794,0.9876977152899824,0.0018479020290113944
0.04170067522445648,0.9876977152899824,0.0018481838857948212
0.0417037696645889,0.9876977152899824,0.0018491469865261861
0.04170686456400742,0.9876977152899824,0.0018502821403801376
0.04170995992281431,0.9876977152899824,0.0018503161787202984
0.04171305574111185,0.9876977152899824,0.001850495590505556
0.041716152019002375,0.9876977152899824,0.0018505817635721803
0.04171924875658823,0.9876977152899824,0.001850770086989753
0.04172234595397179,0.9876977152899824,0.0018513849240867058
0.04172544361125548,0.9876977152899824,0.0018517584966216232
0.04172854172854173,0.9876977152899824,0.0018522720594705156
0.04173164030593302,0.9876977152899824,0.0018534101046112589
0.041734739343531856,0.9876977152899824,0.0018537270918350598
0.04173783884144077,0.9876977152899824,0.0018546151278685521
0.04174093879976233,0.9876977152899824,0.0018547660673893288
0.04174403921859912,0.9876977152899824,0.0018549892426225037
0.04174714009805378,0.9876977152899824,0.0018556158087177318
0.04175024143822896,0.9876977152899824,0.0018558649252159141
0.04175334323922734,0.9876977152899824,0.0018568443306212223
0.041756445501151644,0.9876977152899824,0.0018570475145128695
0.041759548224104624,0.9876977152899824,0.0018586574100805037
0.04176265140818905,0.9876977152899824,0.001858664523840417
0.04176575505350773,0.9876977152899824,0.0018589565234087484
0.041768859160163506,0.9876977152899824,0.0018590788738085512
0.041771963728259254,0.9876977152899824,0.0018591856651618381
0.04177506875789787,0.9876977152899824,0.0018594449010139655
0.04177817424918228,0.9876977152899824,0.0018600785697049326
0.04178128020221545,0.9876977152899824,0.0018603126974267913
0.04178438661710037,0.9876977152899824,0.0018622151730720662
0.04178749349394007,0.9876977152899824,0.0018626001885023128
0.041790600832837595,0.9876977152899824,0.0018628099449914252
0.04179370863389604,0.9876977152899824,0.001864197288377823
0.0417968168972185,0.9876977152899824,0.0018644989296577198
0.04179992562290814,0.9876977152899824,0.0018647108276860175
0.04180303481106813,0.9876977152899824,0.0018650740602096482
0.041806144461801684,0.9876977152899824,0.001865247046570812
0.04180925457521202,0.9876977152899824,0.001865745409102265
0.04181236515140242,0.9876977152899824,0.0018659870964897354
0.04181547619047619,0.9876977152899824,0.0018666268723381827
0.04181858769253665,0.9876977152899824,0.0018670392245041247
0.04182169965768716,0.9876977152899824,0.0018696069766977411
0.04182481208603111,0.9876977152899824,0.0018708624075598282
